gc_id,segment,model,n_horizons,mape_median,mape_mean,mape_p95,mae,rmse,bias,bias_pct,best_horizon
270532,GPU,LSTM,4,190.05,192.4,206.39,38.6196,38.6263,38.6196,192.4,T+3
278006,GPU,LightGBM,4,0.84,1.39,3.21,0.6959,0.9538,0.6318,1.26,T+3
278006,GPU,XGBoost,4,1.71,2.14,4.34,1.077,1.3615,0.885,1.76,T+4
278006,GPU,LSTM,4,15.2,14.9,15.7,7.5007,7.5112,7.5007,14.9,T+1
278832,GPU,LightGBM,4,4.92,6.83,13.63,14.0658,17.4549,-14.0658,-6.83,T+4
278832,GPU,XGBoost,4,10.46,9.94,13.68,20.4729,21.865,-20.4729,-9.94,T+1
278832,GPU,LSTM,4,71.77,71.48,72.35,145.6265,145.788,-145.6265,-71.47,T+1
283636,GPU,XGBoost,4,16.41,15.07,24.63,6.0187,6.8231,2.1839,6.9,T+1
283636,GPU,LightGBM,4,17.19,15.82,27.47,6.1542,7.3945,3.9091,11.03,T+1
283636,GPU,LSTM,4,43.01,41.85,57.68,16.6946,17.2046,16.6946,41.85,T+4
283657,GPU,XGBoost,4,1.43,2.32,5.62,5.1772,7.4164,-2.0234,-0.9,T+3
283657,GPU,LightGBM,4,4.33,3.9,5.49,8.6492,9.4006,-2.4488,-1.1,T+4
283657,GPU,LSTM,4,74.02,73.86,74.24,162.9613,162.9977,-162.9613,-73.86,T+4
142891,NetworkAdapter,LightGBM,4,13.84,15.85,28.42,7.6973,9.3687,-6.2036,-12.22,T+4
142891,NetworkAdapter,XGBoost,4,14.88,14.08,24.67,6.8409,8.4027,-6.6472,-13.61,T+4
142891,NetworkAdapter,LSTM,4,72.9,72.46,75.65,33.2414,33.588,-33.2414,-72.46,T+4
243631,NetworkAdapter,XGBoost,4,8.94,9.38,18.36,22.1902,28.2438,-6.5048,-2.64,T+4
243631,NetworkAdapter,LightGBM,4,9.68,8.43,12.59,20.0818,22.5777,-7.7629,-3.19,T+4
243631,NetworkAdapter,LSTM,4,94.87,94.86,94.91,228.3003,228.3858,-228.3003,-94.86,T+1
50962,NetworkAdapter,LightGBM,4,16.0,19.75,44.3,3.3326,4.6626,3.0415,18.28,T+4
50962,NetworkAdapter,LSTM,4,26.24,28.61,37.53,5.077,5.3254,-5.077,-28.61,T+4
50962,NetworkAdapter,XGBoost,4,51.42,45.75,65.55,8.0313,8.7951,8.0313,45.75,T+4
50993,NetworkAdapter,XGBoost,4,28.93,33.06,67.15,8.3415,11.055,8.3415,33.06,T+4
50993,NetworkAdapter,LightGBM,4,31.2,31.22,57.51,7.7169,9.9123,7.7169,31.22,T+1
50993,NetworkAdapter,LSTM,4,50.18,49.69,55.68,12.4431,12.6759,-12.4431,-49.69,T+2
51049,NetworkAdapter,XGBoost,4,2.72,6.0,16.44,2.0738,3.3467,-1.9998,-5.77,T+4
51049,NetworkAdapter,LightGBM,4,5.93,8.08,18.22,2.7522,3.8122,-0.8411,-2.15,T+4
51049,NetworkAdapter,LSTM,4,62.95,62.49,64.69,20.4605,20.5213,-20.4605,-62.49,T+4
51052,NetworkAdapter,LightGBM,4,8.41,9.4,18.84,7.4571,10.147,-7.4571,-9.4,T+4
51052,NetworkAdapter,XGBoost,4,9.51,8.34,14.11,6.3186,7.9757,-6.253,-8.24,T+4
51052,NetworkAdapter,LSTM,4,81.25,82.46,86.02,59.5646,60.6251,-59.5646,-82.46,T+4
51096,NetworkAdapter,LightGBM,4,19.17,23.44,50.7,18.8653,24.6689,18.8531,23.43,T+4
51096,NetworkAdapter,XGBoost,4,30.37,34.56,71.49,30.0211,40.2929,30.0211,34.56,T+4
51096,NetworkAdapter,LSTM,4,84.02,84.51,86.54,68.8941,69.3057,-68.8941,-84.51,T+4
51206,NetworkAdapter,LightGBM,4,2.62,4.62,11.75,1.3107,1.9459,1.1183,3.96,T+4
51206,NetworkAdapter,XGBoost,4,6.02,5.28,8.93,1.518,1.8422,-0.9611,-3.33,T+4
51206,NetworkAdapter,LSTM,4,55.72,55.66,57.67,15.9107,15.9255,-15.9107,-55.66,T+4
53340,NetworkAdapter,LightGBM,4,3.08,5.15,11.85,0.9068,1.1896,0.5501,3.38,T+4
53340,NetworkAdapter,XGBoost,4,23.05,25.91,53.14,4.7174,6.0774,4.6993,25.83,T+4
53340,NetworkAdapter,LSTM,4,37.16,34.9,39.36,6.7042,6.8738,-6.7042,-34.89,T+2
130213,Processor,LSTM,4,15.32,18.38,30.02,31.8758,36.9141,-31.8758,-18.38,T+3
130213,Processor,XGBoost,4,35.63,36.81,52.0,58.809,60.5046,58.809,36.81,T+1
130213,Processor,LightGBM,4,41.52,38.1,51.53,60.4213,62.9756,60.4213,38.1,T+1
130222,Processor,LightGBM,4,9.66,12.11,24.09,18.0946,21.6943,15.513,10.57,T+1
130222,Processor,LSTM,4,12.5,10.65,16.62,17.3608,20.3642,-16.8404,-10.27,T+3
130222,Processor,XGBoost,4,19.71,19.81,34.42,29.8074,34.0674,29.8074,19.81,T+1
130225,Processor,LightGBM,4,2.71,5.12,11.77,19.6309,25.6807,8.073,2.41,T+1
130225,Processor,XGBoost,4,7.21,6.12,9.86,24.5584,29.0583,13.2302,3.52,T+3
130225,Processor,LSTM,4,13.82,16.86,28.63,66.3531,71.9627,66.3531,16.86,T+2
130227,Processor,LSTM,4,24.73,23.63,35.95,113.7404,137.3827,-41.6434,-1.67,T+3
130227,Processor,XGBoost,4,44.74,48.15,95.2,176.7308,210.0485,176.7308,48.15,T+1
130227,Processor,LightGBM,4,46.98,48.09,89.92,179.4697,207.2684,166.4162,46.11,T+1
130229,Processor,XGBoost,4,9.96,9.92,19.01,34.2575,46.8527,-5.9135,0.04,T+1
130229,Processor,LightGBM,4,10.14,13.97,28.22,45.8362,53.3679,25.3003,8.93,T+4
130229,Processor,LSTM,4,15.76,17.55,31.09,55.1059,61.5957,26.4563,10.45,T+1
130235,Processor,XGBoost,4,6.06,6.22,10.16,29.6343,33.14,23.5672,5.09,T+1
130235,Processor,LightGBM,4,6.14,6.77,11.44,32.1569,35.6155,25.5349,5.52,T+1
130235,Processor,LSTM,4,16.36,15.66,23.3,74.68,80.1379,74.68,15.66,T+1
130238,Processor,XGBoost,4,11.18,11.02,14.94,56.602,58.8443,56.602,11.02,T+4
130238,Processor,LightGBM,4,11.91,10.27,13.4,52.7441,56.2699,52.7441,10.27,T+4
130238,Processor,LSTM,4,14.52,14.29,16.95,73.572,74.3398,73.572,14.28,T+4
130241,Processor,XGBoost,4,10.77,9.72,13.11,45.7481,48.4588,34.9142,7.67,T+1
130241,Processor,LightGBM,4,11.53,9.55,14.03,44.2134,50.0994,42.0339,9.14,T+1
130241,Processor,LSTM,4,25.26,22.56,28.65,105.9344,109.8956,105.9344,22.56,T+1
130244,Processor,LSTM,4,22.7,19.38,28.79,22.2547,24.857,4.6814,7.96,T+2
130244,Processor,LightGBM,4,24.63,24.51,39.73,26.4204,29.2317,18.0437,19.19,T+2
130244,Processor,XGBoost,4,32.02,29.48,46.67,31.564,34.8062,26.1072,26.02,T+1
130249,Processor,XGBoost,4,5.84,7.4,14.58,26.6031,31.8859,3.9799,2.01,T+1
130249,Processor,LightGBM,4,10.43,9.81,15.81,35.0387,39.3541,8.5785,3.53,T+1
130249,Processor,LSTM,4,28.86,27.99,43.84,97.2311,106.2845,97.2311,27.99,T+2
130252,Processor,LSTM,4,27.48,25.43,33.33,164.196,175.085,-12.4847,4.94,T+1
130252,Processor,LightGBM,4,28.94,27.9,50.45,157.9994,182.4867,80.2512,19.39,T+1
130252,Processor,XGBoost,4,31.74,28.22,48.65,160.9258,187.4864,74.1058,18.71,T+1
130255,Processor,LightGBM,4,14.2,14.3,18.4,56.7503,57.9724,11.3391,3.93,T+4
130255,Processor,LSTM,4,15.82,19.43,34.3,74.8953,82.9614,74.8953,19.43,T+3
130255,Processor,XGBoost,4,16.11,17.35,25.51,68.3568,70.6385,13.0976,4.74,T+4
130258,Processor,LightGBM,4,7.16,10.13,23.75,42.8772,62.0632,-42.8772,-10.14,T+2
130258,Processor,XGBoost,4,8.91,12.83,28.15,53.775,74.06,-53.775,-12.83,T+2
130258,Processor,LSTM,4,30.3,27.64,36.57,106.0415,110.4097,106.0415,27.64,T+4
130263,Processor,XGBoost,4,12.41,14.33,22.62,104.4885,115.1194,-104.4885,-14.33,T+1
130263,Processor,LSTM,4,12.48,11.5,15.49,81.4681,85.6495,81.4681,11.5,T+4
130263,Processor,LightGBM,4,13.04,13.43,18.27,97.3798,102.2751,-97.3798,-13.43,T+1
130266,Processor,LSTM,4,6.36,6.62,8.84,69.5831,73.1214,-47.1291,-4.24,T+2
130266,Processor,LightGBM,4,8.98,7.43,10.2,79.1168,88.2105,-72.6684,-6.75,T+2
130266,Processor,XGBoost,4,11.3,10.02,14.3,106.6127,118.1044,-92.1411,-8.49,T+2
130271,Processor,XGBoost,4,11.01,12.03,21.82,115.1915,142.068,-76.3443,-7.06,T+2
130271,Processor,LightGBM,4,12.52,12.57,19.58,117.5625,134.9003,-65.0138,-5.77,T+1
130271,Processor,LSTM,4,13.16,13.17,20.63,110.6668,118.3297,35.4497,5.7,T+4
130281,Processor,LSTM,4,16.11,17.21,21.85,105.4256,108.4597,-105.4256,-17.21,T+4
130281,Processor,XGBoost,4,23.66,21.19,26.52,127.1501,131.6798,127.1501,21.19,T+2
130281,Processor,LightGBM,4,29.45,27.64,32.2,166.801,168.8615,166.801,27.64,T+2
130284,Processor,LSTM,4,14.1,15.16,23.46,66.4651,69.3863,17.9193,6.06,T+2
130284,Processor,LightGBM,4,19.89,21.92,41.65,91.4066,109.2993,91.4066,21.93,T+1
130284,Processor,XGBoost,4,22.41,23.15,44.34,94.5788,121.8982,94.5788,23.15,T+1
130287,Processor,LightGBM,4,1.34,1.6,2.69,14.1435,15.8889,-9.1192,-1.02,T+1
130287,Processor,XGBoost,4,2.38,2.86,4.84,25.2943,28.4849,-10.2655,-1.14,T+2
130287,Processor,LSTM,4,13.48,13.05,14.84,114.4689,115.3202,114.4689,13.05,T+4
130290,Processor,LightGBM,4,18.38,24.12,39.19,355.6848,424.7196,-355.6848,-24.13,T+3
130290,Processor,XGBoost,4,19.37,24.04,39.87,354.8055,428.5645,-354.8055,-24.03,T+4
130290,Processor,LSTM,4,20.77,25.18,40.09,370.0527,436.574,-370.0527,-25.18,T+3
130294,Processor,XGBoost,4,3.53,6.13,15.04,47.9435,71.984,-41.4248,-5.18,T+1
130294,Processor,LightGBM,4,6.29,8.76,18.95,67.3709,92.0621,-55.1253,-6.97,T+3
130294,Processor,LSTM,4,13.38,11.58,13.5,81.504,83.5093,56.4991,8.56,T+2
130298,Processor,LSTM,4,5.04,6.07,10.01,50.2666,56.3611,-50.2666,-6.08,T+3
130298,Processor,LightGBM,4,12.31,11.77,20.49,94.4258,115.5848,86.8848,10.89,T+1
130298,Processor,XGBoost,4,18.16,16.91,26.26,136.0732,151.9566,136.0732,16.91,T+1
131358,Processor,XGBoost,4,30.98,28.27,45.34,1.6665,1.9092,1.6665,28.27,T+1
131358,Processor,LightGBM,4,35.14,32.6,54.8,1.9216,2.2472,1.9216,32.6,T+1
131358,Processor,LSTM,4,129.12,128.44,130.73,7.5803,7.5806,7.5803,128.44,T+4
131361,Processor,XGBoost,4,14.23,14.99,28.65,1.2417,1.519,1.2027,14.57,T+1
131361,Processor,LightGBM,4,16.05,18.14,29.46,1.5397,1.674,1.5397,18.14,T+4
131361,Processor,LSTM,4,73.4,70.45,80.12,5.9807,6.0056,5.9807,70.45,T+1
131364,Processor,LightGBM,4,5.48,6.84,13.67,2.4009,3.0059,-1.6837,-4.8,T+4
131364,Processor,XGBoost,4,11.19,16.12,29.77,5.4972,6.5405,-3.852,-11.44,T+1
131364,Processor,LSTM,4,38.22,34.73,38.54,11.891,12.2408,-11.891,-34.73,T+4
131366,Processor,LSTM,4,19.89,20.52,22.36,4.8642,4.8709,4.8642,20.52,T+3
131366,Processor,LightGBM,4,22.74,22.28,31.15,5.2993,5.6369,5.2993,22.28,T+4
131366,Processor,XGBoost,4,25.14,22.16,27.36,5.2736,5.5169,5.2736,22.16,T+4
131370,Processor,LightGBM,4,23.88,24.06,26.2,2.4059,2.4118,2.4059,24.06,T+1
131370,Processor,XGBoost,4,28.79,27.63,29.48,2.7634,2.7745,2.7634,27.63,T+1
131370,Processor,LSTM,4,61.04,61.01,61.08,6.1013,6.1013,6.1013,61.01,T+1
131375,Processor,LightGBM,4,6.77,9.3,18.86,1.4385,1.7041,1.0165,7.08,T+4
131375,Processor,XGBoost,4,8.91,12.14,22.48,1.9146,2.1379,0.5689,4.78,T+4
131375,Processor,LSTM,4,59.06,61.6,84.55,9.9421,10.0955,9.9421,61.6,T+3
132805,Processor,LSTM,4,1.21,1.37,2.34,0.4444,0.5008,0.2308,0.73,T+2
132805,Processor,XGBoost,4,1.24,2.03,5.05,0.6629,0.9694,-0.6629,-2.03,T+3
132805,Processor,LightGBM,4,1.9,2.08,3.72,0.6753,0.7884,0.0312,0.09,T+1
132808,Processor,LightGBM,4,5.66,4.93,7.35,3.6114,4.0734,0.4701,0.73,T+2
132808,Processor,LSTM,4,5.74,6.4,9.24,4.6787,4.9626,-4.6787,-6.4,T+2
132808,Processor,XGBoost,4,6.7,7.03,9.61,5.1251,5.3457,-1.2523,-1.65,T+1
132812,Processor,LSTM,4,16.49,17.15,20.02,20.1041,20.3274,-20.1041,-17.16,T+4
132812,Processor,LightGBM,4,21.27,21.4,29.71,25.1713,26.8366,25.1713,21.4,T+4
132812,Processor,XGBoost,4,26.52,27.12,34.82,31.6406,32.3931,31.6406,27.12,T+4
132819,Processor,LightGBM,4,5.0,7.93,18.02,1.3244,1.8567,-1.3244,-7.93,T+1
132819,Processor,LSTM,4,14.73,14.03,23.85,2.0764,2.3542,-0.484,-0.7,T+2
132819,Processor,XGBoost,4,17.69,16.54,26.98,2.756,3.3152,-2.5525,-14.81,T+1
132821,Processor,XGBoost,4,30.41,24.89,36.93,20.6254,24.1654,-20.291,-24.18,T+4
132821,Processor,LightGBM,4,33.97,27.84,37.64,22.5995,25.6698,-22.5995,-27.85,T+4
132821,Processor,LSTM,4,41.24,32.45,46.42,26.9121,31.4761,-26.9121,-32.45,T+4
132822,Processor,XGBoost,4,52.08,47.86,74.78,9.1486,11.4368,-1.9405,16.45,T+3
132822,Processor,LightGBM,4,57.0,48.75,72.04,9.0801,11.1536,-1.3878,19.34,T+3
132822,Processor,LSTM,4,124.32,119.49,215.22,15.6141,17.6036,13.9481,115.06,T+4
132824,Processor,LSTM,4,28.82,38.02,85.47,5.3815,6.4661,2.4859,27.19,T+2
132824,Processor,XGBoost,4,32.45,42.93,96.25,5.9441,7.1356,3.4745,33.7,T+2
132824,Processor,LightGBM,4,33.87,41.28,81.44,6.0249,6.6116,3.4859,31.78,T+2
132826,Processor,LSTM,4,6.68,7.97,11.21,3.447,3.5661,3.447,7.97,T+2
132826,Processor,XGBoost,4,18.82,18.82,34.7,8.1022,9.828,-7.8257,-18.2,T+1
132826,Processor,LightGBM,4,19.12,18.74,31.12,8.0838,9.2319,-8.0838,-18.74,T+1
132828,Processor,XGBoost,4,20.61,20.48,38.71,2.3595,2.9394,2.2632,19.93,T+2
132828,Processor,LightGBM,4,25.92,28.13,54.04,3.3072,3.9449,3.3072,28.13,T+2
132828,Processor,LSTM,4,46.29,40.95,66.16,4.8602,5.5591,4.8602,40.95,T+2
132831,Processor,XGBoost,4,3.29,3.32,3.78,3.1663,3.1978,-1.6541,-1.61,T+4
132831,Processor,LightGBM,4,3.52,3.14,5.41,3.0786,3.8035,3.0786,3.14,T+4
132831,Processor,LSTM,4,11.57,13.44,22.2,13.3232,15.3592,-13.3232,-13.44,T+3
132832,Processor,LightGBM,4,4.89,4.86,5.14,2.6111,2.6172,1.1946,2.27,T+2
132832,Processor,XGBoost,4,4.9,5.47,8.88,2.9264,3.2143,1.4082,2.7,T+1
132832,Processor,LSTM,4,43.75,44.18,50.18,23.6718,23.738,23.6718,44.18,T+1
132833,Processor,LSTM,4,2.17,2.36,4.38,1.5785,1.8724,-0.0387,0.02,T+3
132833,Processor,XGBoost,4,4.12,4.49,8.65,3.0784,3.837,-2.1154,-3.08,T+4
132833,Processor,LightGBM,4,7.31,7.01,10.45,4.74,5.1673,-4.74,-7.01,T+1
132834,Processor,LSTM,4,3.91,6.78,14.31,1.7421,2.3381,-0.892,-2.97,T+2
132834,Processor,XGBoost,4,7.43,10.54,22.1,2.7042,3.6042,-0.6664,-1.65,T+3
132834,Processor,LightGBM,4,12.14,14.36,21.76,3.5632,3.9401,0.3414,2.7,T+2
132835,Processor,XGBoost,4,4.85,10.5,27.98,11.3129,17.7642,-10.8903,-10.08,T+2
132835,Processor,LightGBM,4,13.03,20.2,43.2,21.529,28.3555,-21.529,-20.2,T+1
132835,Processor,LSTM,4,36.3,37.11,39.71,38.6841,38.8148,-38.6841,-37.11,T+2
132838,Processor,XGBoost,4,5.79,25.15,74.4,9.7866,15.8753,9.7866,25.16,T+2
132838,Processor,LightGBM,4,9.96,13.85,31.76,6.1098,7.5921,6.1098,13.85,T+4
132838,Processor,LSTM,4,20.76,21.89,41.62,10.109,11.9049,2.5749,10.76,T+2
132842,Processor,XGBoost,4,26.84,23.13,36.86,22.1496,26.5888,-22.1496,-23.13,T+1
132842,Processor,LightGBM,4,32.04,27.21,43.55,26.1239,31.5724,-26.1239,-27.21,T+1
132842,Processor,LSTM,4,33.86,30.63,38.83,28.2457,30.3827,-28.2457,-30.63,T+1
132847,Processor,LSTM,4,2.93,3.86,8.2,4.1422,5.4708,-3.773,-3.49,T+4
132847,Processor,LightGBM,4,5.86,5.48,7.02,5.7128,5.9613,5.7128,5.48,T+2
132847,Processor,XGBoost,4,6.31,7.02,10.1,7.3313,7.7216,7.3313,7.02,T+3
132848,Processor,LightGBM,4,19.19,22.58,43.63,5.3081,6.2554,4.1069,19.43,T+2
132848,Processor,LSTM,4,21.3,22.03,29.42,6.3852,7.0976,-1.7585,-0.73,T+2
132848,Processor,XGBoost,4,24.39,25.83,45.88,6.1532,6.9342,4.7749,22.21,T+1
132850,Processor,LightGBM,4,1.44,3.27,8.83,1.5173,2.3345,0.9891,2.19,T+4
132850,Processor,XGBoost,4,2.96,3.34,6.46,1.6455,2.1298,-0.2931,-0.38,T+4
132850,Processor,LSTM,4,8.84,9.69,16.43,4.834,5.6012,-4.834,-9.69,T+3
132851,Processor,XGBoost,4,10.19,12.97,24.6,11.2726,13.2752,-11.2726,-12.98,T+1
132851,Processor,LSTM,4,11.69,10.13,12.99,9.1053,9.7201,-9.1053,-10.13,T+4
132851,Processor,LightGBM,4,15.83,15.12,21.55,13.4001,14.4,-13.4001,-15.12,T+2
132856,Processor,LightGBM,4,8.88,14.2,27.71,11.936,12.5825,-2.5672,1.26,T+1
132856,Processor,XGBoost,4,13.02,18.16,42.09,14.2606,17.5964,5.1988,9.81,T+2
132856,Processor,LSTM,4,27.61,28.8,34.69,27.6723,27.9686,-16.8036,-10.86,T+3
132858,Processor,LightGBM,4,12.12,11.05,14.68,5.1739,5.4813,1.4872,3.81,T+2
132858,Processor,XGBoost,4,14.99,14.66,23.01,6.679,7.2917,2.0962,5.67,T+1
132858,Processor,LSTM,4,40.34,38.23,43.77,18.2719,18.8161,-18.2719,-38.23,T+3
132864,Processor,XGBoost,4,6.36,6.11,10.81,6.4069,7.8783,-6.4069,-6.11,T+4
132864,Processor,LSTM,4,7.1,6.41,9.11,6.3842,6.9218,0.8536,1.32,T+2
132864,Processor,LightGBM,4,9.09,9.14,14.05,9.1078,9.8252,-9.1078,-9.14,T+3
132870,Processor,LightGBM,4,3.06,2.82,4.75,3.7895,4.6229,0.2531,0.4,T+4
132870,Processor,XGBoost,4,6.05,5.79,8.82,7.203,7.9916,4.2831,3.79,T+3
132870,Processor,LSTM,4,30.7,30.93,40.48,39.9178,42.4974,-39.9178,-30.93,T+4
132872,Processor,XGBoost,4,5.87,8.29,16.79,14.6042,18.2793,12.015,6.8,T+3
132872,Processor,LightGBM,4,8.22,9.12,16.58,16.121,19.1517,16.121,9.12,T+3
132872,Processor,LSTM,4,17.1,16.54,18.48,29.0373,29.3242,-29.0373,-16.54,T+4
132875,Processor,XGBoost,4,2.73,4.86,12.33,8.4733,12.6485,4.1267,2.35,T+4
132875,Processor,LightGBM,4,4.88,4.37,6.01,7.5914,8.1704,-0.8493,-0.51,T+2
132875,Processor,LSTM,4,23.33,23.45,23.89,40.6897,40.6961,-40.6897,-23.45,T+3
132877,Processor,XGBoost,4,9.16,14.23,31.86,21.649,27.9677,21.649,14.23,T+4
132877,Processor,LightGBM,4,9.17,10.51,21.96,16.0355,20.4392,11.5739,7.97,T+4
132877,Processor,LSTM,4,11.56,12.16,22.43,18.5181,21.8321,18.5181,12.16,T+1
132891,Processor,LightGBM,4,6.08,7.44,15.5,6.1733,7.8807,6.1733,7.44,T+4
132891,Processor,XGBoost,4,9.09,8.74,11.61,7.2866,7.4895,4.9649,6.36,T+1
132891,Processor,LSTM,4,47.23,48.62,54.43,41.8795,42.5583,-41.8795,-48.62,T+4
132894,Processor,LightGBM,4,18.41,18.17,32.82,13.0529,15.9722,9.9247,14.27,T+3
132894,Processor,XGBoost,4,23.12,25.41,50.78,18.0757,23.441,18.0757,25.41,T+4
132894,Processor,LSTM,4,28.59,28.83,33.58,21.5833,21.9546,-21.5833,-28.83,T+1
132899,Processor,LightGBM,4,7.44,9.13,19.97,11.9726,16.6021,-11.6402,-8.82,T+4
132899,Processor,XGBoost,4,10.73,12.77,20.45,15.3138,17.0513,-9.7859,-7.49,T+1
132899,Processor,LSTM,4,55.06,55.75,62.07,67.2621,68.8299,-67.2621,-55.75,T+3
132908,Processor,XGBoost,4,11.33,9.06,12.44,6.0023,6.7519,-6.0023,-9.07,T+4
132908,Processor,LightGBM,4,18.65,19.29,22.54,12.8185,12.9586,-12.8185,-19.28,T+1
132908,Processor,LSTM,4,39.22,38.6,40.95,25.6601,25.7816,-25.6601,-38.6,T+1
132913,Processor,XGBoost,4,26.86,29.84,53.9,64.0278,89.9207,-48.0858,-13.32,T+1
132913,Processor,LightGBM,4,29.86,29.63,47.19,61.1358,80.318,-44.711,-12.46,T+1
132913,Processor,LSTM,4,53.8,54.1,87.19,75.5578,82.4128,-4.6812,23.59,T+2
132915,Processor,XGBoost,4,7.79,7.71,9.75,9.0241,9.2814,3.6569,3.04,T+3
132915,Processor,LightGBM,4,8.45,9.75,13.82,11.3846,11.8377,-1.2755,-1.3,T+3
132915,Processor,LSTM,4,34.48,35.09,37.69,41.1786,41.3257,-41.1786,-35.09,T+3
132918,Processor,LightGBM,4,13.97,14.0,24.59,33.7773,40.4696,26.0767,11.23,T+4
132918,Processor,XGBoost,4,14.94,17.22,33.84,41.1291,51.5302,41.1291,17.23,T+3
132918,Processor,LSTM,4,26.88,26.73,37.55,65.9426,68.6711,65.9426,26.73,T+3
132920,Processor,LightGBM,4,13.5,17.42,30.3,19.9811,25.8388,-16.8298,-12.58,T+3
132920,Processor,XGBoost,4,23.62,23.7,33.89,24.7942,29.3329,-17.0828,-11.85,T+2
132920,Processor,LSTM,4,25.77,23.99,39.06,25.703,32.5216,-13.1813,-5.35,T+4
132928,Processor,XGBoost,4,4.58,8.42,19.09,20.5067,27.4232,-20.5067,-8.42,T+2
132928,Processor,LightGBM,4,8.84,8.03,11.74,19.6841,21.5675,-19.6841,-8.03,T+1
132928,Processor,LSTM,4,16.27,15.43,18.02,37.9421,38.4349,37.9421,15.43,T+1
132932,Processor,XGBoost,4,2.36,2.84,6.08,3.4634,4.8045,-0.6093,-0.35,T+2
132932,Processor,LightGBM,4,3.46,4.17,8.13,4.7942,5.8491,3.5229,3.18,T+2
132932,Processor,LSTM,4,5.72,5.34,8.56,6.3341,7.349,-1.3596,-0.78,T+1
133135,Processor,LightGBM,4,10.08,9.47,14.67,1.2374,1.4241,-0.6901,-3.71,T+1
133135,Processor,LSTM,4,15.0,24.64,57.99,2.6972,3.4313,2.6972,24.64,T+3
133135,Processor,XGBoost,4,16.14,12.71,17.76,1.6322,1.8872,-0.7839,-3.79,T+1
133137,Processor,XGBoost,4,15.38,16.49,28.45,2.2835,2.8723,-0.3075,1.21,T+3
133137,Processor,LightGBM,4,23.75,20.46,30.94,2.7382,3.2837,0.0497,4.61,T+3
133137,Processor,LSTM,4,93.82,81.06,104.07,9.5745,9.8891,9.5745,81.06,T+4
133146,Processor,LightGBM,4,121.09,146.3,321.3,6.1053,7.1191,1.8723,125.22,T+1
133146,Processor,XGBoost,4,138.47,148.24,301.02,6.3053,7.1649,1.7911,125.29,T+1
133146,Processor,LSTM,4,166.06,176.42,353.65,7.0647,7.8597,2.7299,153.41,T+1
133148,Processor,LightGBM,4,79.4,92.75,157.87,5.5369,5.7546,5.5369,92.75,T+1
133148,Processor,XGBoost,4,93.78,93.04,143.5,5.486,5.6174,5.486,93.05,T+1
133148,Processor,LSTM,4,125.84,111.62,178.21,6.0125,6.5763,6.0125,111.63,T+1
133149,Processor,XGBoost,4,15.39,16.94,24.28,3.4623,3.5847,-3.4623,-16.93,T+1
133149,Processor,LightGBM,4,18.65,17.85,26.94,3.6008,3.8816,-3.6008,-17.85,T+1
133149,Processor,LSTM,4,40.62,38.64,48.05,7.8897,8.0315,7.8897,38.64,T+1
133150,Processor,LightGBM,4,35.73,37.22,68.54,2.242,2.589,2.242,37.23,T+1
133150,Processor,XGBoost,4,37.86,40.29,74.94,2.4284,2.7781,2.4284,40.29,T+1
133150,Processor,LSTM,4,86.15,94.51,149.45,6.0332,6.1926,6.0332,94.51,T+1
133152,Processor,LightGBM,4,14.6,14.83,20.79,1.3763,1.5691,-0.647,-4.21,T+4
133152,Processor,XGBoost,4,15.14,15.97,25.24,1.4581,1.7582,-0.43,-0.83,T+2
133152,Processor,LSTM,4,103.16,99.88,149.5,7.8177,8.08,7.8177,99.88,T+3
133154,Processor,LightGBM,4,15.75,14.75,17.85,1.648,1.6833,-1.648,-14.76,T+2
133154,Processor,XGBoost,4,15.84,15.83,19.14,1.7802,1.8118,-1.7802,-15.83,T+4
133154,Processor,LSTM,4,45.71,46.77,51.2,5.234,5.2396,5.234,46.77,T+2
133155,Processor,LSTM,4,4.98,10.65,26.5,2.9951,4.1175,2.387,8.92,T+3
133155,Processor,LightGBM,4,21.59,18.77,29.11,6.2645,7.2711,-6.2645,-18.77,T+4
133155,Processor,XGBoost,4,22.8,20.37,29.06,6.7135,7.4706,-6.7135,-20.36,T+4
133157,Processor,XGBoost,4,28.29,32.31,48.77,2.8511,3.3494,-2.8511,-32.32,T+4
133157,Processor,LightGBM,4,39.05,32.42,49.51,2.9829,3.6532,-2.9829,-32.43,T+4
133157,Processor,LSTM,4,75.62,69.68,109.88,4.9124,5.3267,4.9124,69.68,T+1
133162,Processor,XGBoost,4,4.45,6.6,14.56,0.7924,0.9858,0.0833,1.5,T+2
133162,Processor,LightGBM,4,5.12,7.31,15.78,0.8899,1.0979,0.0412,1.31,T+3
133162,Processor,LSTM,4,25.39,32.92,55.33,4.1068,4.3437,4.1068,32.92,T+2
133163,Processor,LSTM,4,14.23,14.22,14.47,3.7612,3.7618,-3.7612,-14.22,T+1
133163,Processor,XGBoost,4,20.77,19.36,24.93,5.12,5.3522,5.12,19.36,T+4
133163,Processor,LightGBM,4,23.62,22.23,30.06,5.8739,6.2249,5.8739,22.23,T+4
133164,Processor,XGBoost,4,5.59,5.78,9.73,1.3647,1.5698,-0.085,-0.19,T+3
133164,Processor,LightGBM,4,6.05,6.11,9.63,1.4231,1.5681,0.6991,3.15,T+3
133164,Processor,LSTM,4,35.77,34.26,37.18,7.9878,8.0139,7.9878,34.26,T+4
